"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x250563895","x715797981363093504",2016-04-01 07:08:32,"ASC_UGM","Edible art from @mister_krisp is (almost) too cute to eat https://t.co/qhgL4j0T8x https://t.co/WddKA9mCpl","Twitter for Android",120,,,,FALSE,TRUE,0,266,,,,,"blog.instagram.com/post/142031185…","https://t.co/qhgL4j0T8x","http://blog.instagram.com/post/142031185982/160331-mister-krisp","http://pbs.twimg.com/media/Ce6A_iJWIAImuBf.jpg","https://t.co/WddKA9mCpl","https://twitter.com/instagram/status/715651220497698816/photo/1","photo","http://pbs.twimg.com/media/Ce6A_iJWIAImuBf.jpg","https://t.co/WddKA9mCpl","https://twitter.com/instagram/status/715651220497698816/photo/1",,"x180505807 x2147523771","instagram mister_krisp","en",,,,,,,,,,,,,,,,"x715651220497698816","Edible art from @mister_krisp is (almost) too cute to eat https://t.co/qhgL4j0T8x https://t.co/WddKA9mCpl",2016-03-31 21:25:21,"SocialFlow",1089,266,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/715797981363093504","Agritech Study Club","FTP UGM","Kelompok Studi Fakultas Teknologi Pertanian Universitas Gadjah Mada. #SalamASC #SalamJuara #SalamKPK :)","http://t.co/GjfekVY1YI",FALSE,375,173,9,1819,12,2011-02-11 10:25:31,FALSE,"http://t.co/GjfekVY1YI","http://asc.tp.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/250563895/1425037850","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/571277624559673344/QJiAo9uU_normal.jpeg"
"x189782074",,,"satubumiftugm",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"SATU BUMI","Jl. Grafika No. 2 Yogyakarta","Official Account Resmi SATU BUMI
Mapala Fakultas Teknik
Universitas Gadjah Mada","http://t.co/dwbxNZqHrA",TRUE,493,167,0,712,5,2010-09-12 05:55:01,FALSE,"http://t.co/dwbxNZqHrA","http://www.satubumi.org",,"https://pbs.twimg.com/profile_banners/189782074/1593363301","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1122113537/satubumi_normal.JPG"
"x1237548755202609156","x1470388687884406784",2021-12-13 13:42:36,"mwaum_ugm","https://t.co/vUpXoSWrUO","Twitter for Android",0,"x1470388672541310978","x1237548755202609156","mwaum_ugm",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/FGfet8vUUAE9lRB.jpg","https://t.co/vUpXoSWrUO","https://twitter.com/mwaum_ugm/status/1470388687884406784/photo/1","photo","http://pbs.twimg.com/media/FGfet8vUUAE9lRB.jpg","https://t.co/vUpXoSWrUO","https://twitter.com/mwaum_ugm/status/1470388687884406784/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1470388687884406784","mwaum.ugm","","Akun Resmi Majelis Wali Amanat Unsur Mahasiswa Universitas Gadjah Mada // Humas : 082137107920 (Mario)",,FALSE,451,17,0,411,68,2020-03-11 01:20:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/1237548755202609156/1583890752",,"http://pbs.twimg.com/profile_images/1237555391656898563/Q_gZ_ciB_normal.jpg"
"x557613707","x778562084753637376",2016-09-21 11:50:40,"HIMADIKA_UGM","Kemensetneg menerima kunjungan delegasi mahasiswa dr VOKASI Prodi Diploma Kearsipan, Universitas Gadjah Mada (21/9). https://t.co/Dkeuk1aPM5","Twitter for Android",140,,,,FALSE,TRUE,0,15,,,,,,,,,,,,,,,,"x3522129133","KemensetnegRI","in",,,,,,,,,,,,,,,,"x778489102035365888","Kemensetneg menerima kunjungan delegasi mahasiswa dr VOKASI Prodi Diploma Kearsipan, Universitas Gadjah Mada (21/9). https://t.co/Dkeuk1aPM5",2016-09-21 07:00:40,"Twitter for Android",6,15,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/778562084753637376","HIMADIKA UGM","Yogyakarta, Indonesia","The official home of Himpunan Mahasiswa Program Studi Kearsipan Universitas Gadjah Mada on Twitter","http://t.co/osiNRy8R5F",FALSE,570,495,0,2597,28,2012-04-19 10:53:17,FALSE,"http://t.co/osiNRy8R5F","http://goo.gl/6uyH7O",,"https://pbs.twimg.com/profile_banners/557613707/1359413287","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000714990469/949003631d1213dcc10835305195bb96_normal.jpeg"
"x608707013","x655674770890039296",2015-10-18 09:20:21,"pspdugm","@_LintangAnmi coba email ke cwts@ugm.ac.id ya kalau untuk minta data. Spesifik juga datanya terkait apa..","TweetCaster for Android",105,"x655674322808274944","x1690123332","_LintangAnmi",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1690123332","_LintangAnmi","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/655674770890039296","CwtsPspd UGM","Yogyakarta","Center for World Trade Studies | Pusat Studi Perdagangan Dunia Universitas Gadjah Mada","http://t.co/CjeOoiQERJ",FALSE,178,84,2,560,2,2012-06-15 02:40:02,FALSE,"http://t.co/CjeOoiQERJ","http://cwts.ugm.ac.id",,,"http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/2309305199/s77wo645199a2v7jq8t6_normal.jpeg"
"x1897299978","x402812089934155776",2013-11-19 14:54:20,"museumUGM","Selamat malam jogja. Selamat beristirahat dan selamat melanjutkan aktivitas esok hari.","Twitter Web Client",86,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/402812089934155776","Museum UGM","Yogyakarta","Museum UGM terletak di Komplek Bulaksumur Blok D-6 dan D-7 Universitas Gadjah Mada Yogyakarta Indonesia","http://t.co/3O4rRm78XU",FALSE,148,89,0,44,0,2013-09-23 13:35:45,FALSE,"http://t.co/3O4rRm78XU","http://museum.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/1897299978/1379943427","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000497687412/107fd1b08c4028f05dbda39c3f1c38e5_normal.jpeg"
"x576987960","x327295472928706561",2013-04-25 05:38:16,"amcor_ugm","temen-teman kelas 10 SMA Internasional Budi Mulia Dua lagi belajar shelving buku di @amcor_ugm @sheila_ichsana","Twitter Web Client",110,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x576987960","amcor_ugm","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/327295472928706561","American Corner UGM","Yogyakarta, Indonesia","Official account of American Corner Perpustakaan Universitas Gadjah Mada","http://t.co/VQo62VK6SM",FALSE,100,52,2,112,0,2012-05-11 06:42:45,FALSE,"http://t.co/VQo62VK6SM","http://americancornerugmlibrary.tumblr.com/",,"https://pbs.twimg.com/profile_banners/576987960/1355208371","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2265015789/9u39n2lqzfczxsopurz0_normal.jpeg"
"x1479688238","x513519981615542274",2014-09-21 02:47:59,"advokasiFTUGM","Konsolidasi massa aksi @bemkmftugm ""Bangsa Indonesia Bangsa Berdaulat"". Pagi ini bundaran UGM akan dipenuhi euforia kepemudaan!","Twitter for Android",127,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,"x258204374","bemkmftugm","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/513519981615542274","Posko Advokasi FTUGM","Departemen Advokasi BemFT UGM","Posko Pelayanan dan Pengadvokasian Mahasiswa Fakultas Teknik Universitas Gadjah Mada","http://t.co/meKqHQCQ7H",FALSE,397,32,1,1705,72,2013-06-03 13:16:12,FALSE,"http://t.co/meKqHQCQ7H","http://bit.ly/TeknikUGM",,"https://pbs.twimg.com/profile_banners/1479688238/1376628896","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3750233452/2f5e994ed60c1f2e2aedb442a6cdd244_normal.jpeg"
"x707245662","x548042497361203200",2014-12-25 09:08:08,"sasindoUGM12","Selamat Natal untuk teman-teman yang merayakan :)","Mobile Web (M2)",49,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/548042497361203200","Sastra Indonesia","Bulaksumur, Sleman, DIY","Akun Resmi Sastra Indonesia 2012 Universitas Gadjah Mada | @kmsiugm | @UGMYogyakarta","http://t.co/OmtVOxWCtS",FALSE,284,100,1,574,13,2012-07-20 14:36:47,FALSE,"http://t.co/OmtVOxWCtS","http://kmsi.fib.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/707245662/1390124677","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/544165342008717313/fubPYinD_normal.jpeg"
"x1606543645","x627829141857894400",2015-08-02 13:11:46,"KATS_UGM","Untuk yang lagi KKN atau liburan dan sulit untuk mendapatkan sinyal, bisa langsung sms ke cp 081392842330 .","Twitter Web Client",107,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/627829141857894400","KATS FT UGM","Yogyakarta","Korps Asisten Teknik Sipil (KATS) Fakultas Teknik Sipil dan Lingkungan Universitas Gadjah Mada","http://t.co/4fA18WvgXH",FALSE,299,375,3,228,0,2013-07-19 18:36:59,FALSE,"http://t.co/4fA18WvgXH","http://facebook.com/katsftugm",,"https://pbs.twimg.com/profile_banners/1606543645/1374259890","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000157509732/2c2858798a5fe27adb9723790acf0139_normal.jpeg"
"x144380031","x1471727382964826114",2021-12-17 06:22:06,"muamarmusa","selamat 3653 hari JKT48 🎉☺️#10thAnnivJKT48KickOff  ❤️","Twitter for Android",73,,,,FALSE,TRUE,0,159,,,"10thAnnivJKT48KickOff",,,,,,,,,,,,,"x1057323534551142400","A_ChristyJKT48","in",,,,,,,,,,,,,,,,"x1471712699037872134","selamat 3653 hari JKT48 🎉☺️#10thAnnivJKT48KickOff  ❤️",2021-12-17 05:23:45,"Echofon",1354,159,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1471727382964826114","musa || 📌 jsd","Yogyakarta, Indonesia","1998 · Matematika, Universitas Gadjah Mada · mostly SPAMMING about idols · 48グループと坂道シリーズ · Ang/Yes/Fio/Azi/Muk/Hay/Yab/Tan/Iku/Sai/Kub/Kob/Ush/Nog/Mor",,FALSE,764,901,1,48907,42992,2010-05-16 03:55:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/144380031/1639030221","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1471481829920161793/87lWZua5_normal.jpg"
"x533870606","x615438281736458242",2015-06-29 08:34:55,"CIMC_UGM","Thank you for the book donations team CVis West, ICC and Jessup. We hope these books will help us in the future! http://t.co/s5LYg8JSUQ","Twitter for iPhone",135,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/CIp51PwUwAAde4B.jpg","http://t.co/s5LYg8JSUQ","https://twitter.com/CIMC_UGM/status/615438281736458242/photo/1","photo","http://pbs.twimg.com/media/CIp51PwUwAAde4B.jpg","http://t.co/s5LYg8JSUQ","https://twitter.com/CIMC_UGM/status/615438281736458242/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/615438281736458242","CIMC UGM","Yogyakarta, Indonesia","Community of International Moot Court - Fakultas Hukum, Universitas Gadjah Mada","http://t.co/rQGfrPw8KT",FALSE,218,85,1,667,4,2012-03-23 04:33:30,FALSE,"http://t.co/rQGfrPw8KT","http://www.cimc.ugm.ac.id",,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1935584949/FINAL_LOGO_CIMC_normal.png"
"x816818108","x1450481590317068288",2021-10-19 15:18:54,"ksatbiogama","UPGRADING KEILMUAN SEEDLING TAHUN 2021 https://t.co/B00id4cfaL","WordPress.com",62,,,,FALSE,FALSE,0,0,,,,,"ksatbiogama.wordpress.com/2021/10/19/upg…","https://t.co/B00id4cfaL","https://ksatbiogama.wordpress.com/2021/10/19/upgrading-keilmuan-seedling-tahun-2021/",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1450481590317068288","KSAT Biologi UGM","Yogyakarta","Kelompok Studi Arsitektur Taman, Fakultas Biologi, Universitas Gadjah Mada
| ugm.ksat@gmail.com | Instagram : ksatbiogama | OA Line : @jin2548u","https://t.co/V2Yfxxk0JM",FALSE,370,117,2,2750,5,2012-09-11 06:23:52,FALSE,"https://t.co/V2Yfxxk0JM","http://ksatbiogama.wordpress.com",,"https://pbs.twimg.com/profile_banners/816818108/1367497327","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000828046514/281d71af947b0bb48d1fc20b19e58d67_normal.jpeg"
"x2576108780","x813371795147489281",2016-12-26 13:12:02,"hmpasca","Selamat Malam Nusantara!
.
Masih dalam rangka Dies Natalis UGM ke-67, beberapa perwakilan… https://t.co/CPN5ICGfc0","Instagram",114,,,,FALSE,FALSE,2,1,,,,,"instagram.com/p/BOenhoEAL5P/","https://t.co/CPN5ICGfc0","https://www.instagram.com/p/BOenhoEAL5P/",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/813371795147489281","HMP UGM","Yogyakarta, Indonesia","Akun Resmi Himpunan Mahasiswa Pascasarjana Universitas Gadjah Mada (HMP UGM)
e-mail        : humas.hmp.ugm@gmail.com
Instagram : hmp_ugm","https://t.co/9Ufuq30LKh",FALSE,203,64,2,86,8,2014-06-19 04:39:17,FALSE,"https://t.co/9Ufuq30LKh","http://www.hmp.pasca.ugm.ac.id",,"https://pbs.twimg.com/profile_banners/2576108780/1459380929","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/479484014814695424/OZ6M2GFM_normal.jpeg"
"x499806784","x1376146153645875200",2021-03-28 12:16:25,"imhptUGM","KUIS PROTEKSI

Selamat pagi Sobaat Proteksi, yang ditunggu-tunggu sudah hadir nih ehehe. Jadi kita akan hadirkan kuis yang semoga menarik bagi temen"" semua. Okaaay! berikut kuis dan ketentuannya, gaskaan manteman, semoga beruntung 
😁👍👍
*pemenang akan diumumkan 1 April 2021! https://t.co/GVLfKvvFvl","Twitter for iPhone",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,,,"x1057564491842375680","HPTUGM","in",,,,,,,,,,,,,,,,"x1375011544585539590","KUIS PROTEKSI

Selamat pagi Sobaat Proteksi, yang ditunggu-tunggu sudah hadir nih ehehe. Jadi kita akan hadirkan kuis yang semoga menarik bagi temen"" semua. Okaaay! berikut kuis dan ketentuannya, gaskaan manteman, semoga beruntung 
😁👍👍
*pemenang akan diumumkan 1 April 2021! https://t.co/GVLfKvvFvl",2021-03-25 09:07:53,"Twitter Web App",10,6,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1376146153645875200","IMHPT Faperta UGM","Yogyakarta","Official Account of Ikatan Mahasiswa Hama Penyakit Tumbuhan, Fakultas Pertanian, Universitas Gadjah Mada.
Official Line: @yax0458c (pakai @)","https://t.co/qsZxIkHR4Q",FALSE,458,412,1,2398,29,2012-02-22 14:07:56,FALSE,"https://t.co/qsZxIkHR4Q","http://instagram.com/imhptugm",,,"http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/513895719350972417/PV3nqocX_normal.jpeg"
"x276429630","x798071953298817024",2016-11-14 07:55:55,"71wajahindo","Terima kasih kepada semua peserta dan seluruh pihak yang berpartisipasi demi kelancaran jalannya… https://t.co/2U76ro5le3","Instagram",121,,,,FALSE,FALSE,0,0,,,,,"instagram.com/p/BMyG95ahDeC/","https://t.co/2U76ro5le3","https://www.instagram.com/p/BMyG95ahDeC/",,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/798071953298817024","71 Wajah Indonesia","Yogyakarta","Dewan Mahasiswa Justicia Fakultas Hukum Universitas Gadjah Mada mempersembahkan 71 Wajah Indonesia",,FALSE,727,153,2,3114,4,2011-04-03 10:19:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/276429630/1472044799","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/768437706397364225/o5mzMJm5_normal.jpg"
"x712517636","x1457259442987094019",2021-11-07 08:11:40,"LustrumXVFAUGM","📣Sampai Jumpa di Dies Natalis 76 Fakultas Farmasi UGM!","Twitter Web App",54,"x1457259440608997379","x712517636","LustrumXVFAUGM",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1457259442987094019","Lustrum XV FA UGM","Fakultas Farmasi UGM","Lustrum ke-15 dan Dies Natalis ke-75 Fakultas Farmasi Universitas Gadjah Mada.","https://t.co/rHYXwU0Ee6",FALSE,670,155,1,6119,62,2012-07-23 14:31:43,FALSE,"https://t.co/rHYXwU0Ee6","https://linktr.ee/lustrumxvfarmasiugm",,"https://pbs.twimg.com/profile_banners/712517636/1623255781","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1357655450192236548/b6h068OV_normal.jpg"
"x84789234","x930051239412342785",2017-11-13 12:34:29,"gitapala","@gnafiisa Hallo dek gina","Twitter for Android",14,"x930048708036608000","x468169091","nafiiisa",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1399356486489313288","GNafiisa","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/930051239412342785","Gitapala FTP UGM","Yogyakarta","Organisasi Pecinta Alam di Fakultas Teknologi Pertanian Universitas Gadjah Mada",,FALSE,423,100,6,601,7,2009-10-24 07:21:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/84789234/1399454238","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/487405910/logoGP_normal.jpg"
"x1640343037","x445936382154792961",2014-03-18 14:54:53,"mahadaya13","Movie Screening &amp; Discussion : 12 YEARS SLAVE. 03/20/2014  3.30 PM DI FIB UGM A201. FREE ENTRY &amp;SNACK @mahadaya13 @ApakabarFIB","Mobile Web (M2)",148,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x1582774320 x1640343037","hendriyatiseli mahadaya13","en",,,,,,,,,,,,,,,,"x445913716177903617","Movie Screening &amp; Discussion : 12 YEARS SLAVE. 03/20/2014  3.30 PM DI FIB UGM A201. FREE ENTRY &amp;SNACK @mahadaya13 @ApakabarFIB",2014-03-18 13:24:49,"Twitter Web Client",0,1,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/445936382154792961","FIB UGM 2013","Yogyakarta","Akun Silaturahmi Mahasiswa Fakultas Ilmu Budaya Universitas Gadjah Mada 2013",,FALSE,323,360,0,790,1,2013-08-02 12:09:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1640343037/1386570887","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/378800000841766636/38bbfa31cd72c2efa2567c7a43cff851_normal.jpeg"
"x477843919","x925558518270197767",2017-11-01 03:02:01,"KSEUGM","H-3 Penutupan Superbedjo! Sebarkan informasi ini ke adik dan teman2 kalian yaa https://t.co/Lhz7M5Bkbr","Twitter for Android",78,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/DNg-kK_VQAEzquf.jpg","https://t.co/Lhz7M5Bkbr","https://twitter.com/KSEUGM/status/925558518270197767/photo/1","photo","http://pbs.twimg.com/media/DNg-kK_VQAEzquf.jpg","https://t.co/Lhz7M5Bkbr","https://twitter.com/KSEUGM/status/925558518270197767/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/925558518270197767","Paguyuban KSE UGM","Jl Pandega Asih V E no 15","Akun Resmi Paguyuban Karya Salemba Empat Universitas Gadjah Mada |IG: paguyubankseugm| Youtube: kseugm | Facebook: KSEUGM| Line:@qxb5402v","https://t.co/xCYXWTUlsS",FALSE,656,480,3,2979,78,2012-01-29 16:40:38,FALSE,"https://t.co/xCYXWTUlsS","http://kse-ugm.org",,"https://pbs.twimg.com/profile_banners/477843919/1456505891","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/786200163991756802/nUb45fmr_normal.jpg"
"x1480036998","x398610233359994881",2013-11-08 00:37:40,"AdvokasiDema","Dateng yuk temen2 @heroikmp @Ical_Kamil @agung_canoo  @andien__ @AlfredoGustiar @zakiarrobi1 @Rajif_DA @FBasrianto http://t.co/u1y6GFdBqG","Twitter for BlackBerry®",137,,,,FALSE,FALSE,0,4,,,,,,,,"http://pbs.twimg.com/media/BYgl5SZCMAA12xD.jpg","http://t.co/u1y6GFdBqG","https://twitter.com/AdvokasiDema/status/398610233359994881/photo/1","photo","http://pbs.twimg.com/media/BYgl5SZCMAA12xD.jpg","http://t.co/u1y6GFdBqG","https://twitter.com/AdvokasiDema/status/398610233359994881/photo/1",,"x79366485 x163694840 x188259836 x961901672854315008 x99540321 x965880368 x1069355778 x333899848","heroikmp Ical_Kamil agung_canoo andien__ AlfredoGustiar zakiarrobi1 Rajif_DA FBasrianto","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/398610233359994881","Advokasi Dema Fisip","DIY, Indonesia","Official Account of Advokasi Dema Fisipol Universitas Gadjah Mada. SMS centre melayani Fisipol: 085700011708","http://t.co/nvaCClWylU",FALSE,214,555,2,467,13,2013-06-03 16:08:00,FALSE,"http://t.co/nvaCClWylU","http://www.facebook.com/advokasi.mabafisipol",,"https://pbs.twimg.com/profile_banners/1480036998/1370275978","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000156994243/60f243d11949e2280efa097cc12ad6b7_normal.jpeg"
"x199951055","x718752943973904385",2016-04-09 10:50:30,"vebbyamilia","Welcome to @plazaambarrukmo free internet hotspot - support by @citranet","like2online",72,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x134027345 x468218941","PlazaAmbarrukmo citranet","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/718752943973904385","vebby amilia","ÜT: -7.790556,110.439774","English Literature '10 Universitas Gadjah Mada | SMA Negeri 8 Pekanbaru",,FALSE,230,0,1,5347,7,2010-10-08 02:58:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/199951055/1457167123","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/704483441711194112/h5eXoybT_normal.jpg"
"x600172007","x578055897244520448",2015-03-18 04:50:40,"MPMHIUGM","Kabinet KORSA MPMHI UGM 2015. Konstitutif, Observatif, Rekomendatif, Solutif, Aspiratif. http://t.co/nuI4sOOK40","TweetCaster for Android",111,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/CAWqxc5UsAAZQSt.jpg","http://t.co/nuI4sOOK40","https://twitter.com/MPMHIUGM/status/578055897244520448/photo/1","photo","http://pbs.twimg.com/media/CAWqxc5UsAAZQSt.jpg","http://t.co/nuI4sOOK40","https://twitter.com/MPMHIUGM/status/578055897244520448/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/578055897244520448","MPM HI UGM","Yogyakarta, Indonesia","Majelis Permusyawaratan Mahasiswa Hubungan Internasional, Universitas Gadjah Mada | In collaboration with @KOMAHI_UGM. Under authorization of @HIUGM @fisipolugm","http://t.co/WtKRannquy",FALSE,224,284,1,689,0,2012-06-05 15:03:11,FALSE,"http://t.co/WtKRannquy","http://www.mpmhiugm.org/",,"https://pbs.twimg.com/profile_banners/600172007/1426617381","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2280994751/ymvhibu1ao5cjamp1rrp_normal.jpeg"
